media_type;environment;resource_data;sub_resource_day;sub_resource_daytime;request_rate_demanded;request_rate;min_reply_rate;avg_reply_rate;max_reply_rate;stddev_reply_rate;avg_response_time;avg_net_io;error_rate;sample_count_reply_rate;duration
2;2;3;1;4;40;39,9;39,6;39,8;40,1;0,2;79,0;165,6;0;6;30,000
3;2;2;1;0;35;34,8;33,8;34,8;36,2;0,8;98,5;5647,2;0;6;30,000
1;2;3;1;4;40;40,0;38,8;39,8;40,3;0,6;79,0;93,2;0;6;30,000
3;2;3;1;4;40;39,8;38,6;39,7;40,1;0,6;95,7;6231,2;0;6;30,000
2;2;1;0;0;40;39,9;38,8;39,7;41,3;1,1;172,7;633,2;0;6;30,000
3;2;3;1;4;40;39,8;37,3;39,7;42,7;2,0;107,9;6228,8;0;6;30,000
2;2;3;1;4;40;39,9;39,4;39,8;40,1;0,3;78,9;165,7;0;6;30,000
1;2;1;0;0;40;39,9;39,4;39,8;40,2;0,3;111,6;341,3;0;6;30,000
3;2;1;0;0;35;34,9;33,8;34,7;35,9;0,8;91,4;6029,7;0;6;30,000
1;2;1;0;0;40;39,8;39,3;39,7;40,7;0,5;96,8;340,3;0;6;30,000
3;2;2;1;0;35;34,8;34,2;34,9;36,2;0,7;108,9;5647,2;0;6;30,000
1;2;2;1;0;40;39,9;39,2;39,8;40,3;0,5;94,8;174,5;0;6;30,000
2;2;1;0;0;40;38,9;28,4;32,8;35,4;2,5;1128,2;530,9;16,504854368932;6;30,000
1;2;3;1;4;40;39,9;39,0;39,8;40,3;0,5;79,0;93,0;0;6;30,000
3;2;3;1;4;40;39,8;38,2;39,8;41,6;1,3;104,7;6228,2;0;6;30,000
1;2;1;0;0;40;39,9;38,4;39,8;40,5;0,8;100,0;341,5;0;6;30,000
1;2;3;1;4;40;39,9;39,3;39,8;40,4;0,5;83,0;93,1;0;6;30,000
3;2;1;0;0;35;34,8;33,7;34,7;35,4;0,6;91,4;6010,4;0;6;30,000
3;2;1;0;0;35;34,9;33,8;34,8;35,4;0,6;85,9;6023,1;0;6;30,000
1;2;1;0;0;40;39,8;39,2;39,7;40,1;0,4;127,5;340,3;0;6;30,000
2;2;1;0;0;40;39,9;38,6;39,6;40,1;0,6;145,3;632,5;0;6;30,000
1;2;2;1;0;40;39,9;38,9;39,7;40,1;0,5;92,1;174,5;0;6;30,000
1;2;1;0;0;40;37,5;0,0;0,0;0,0;0,0;0,0;4,4;101;6;30,000
1;2;3;1;4;40;39,9;39,2;39,8;40,4;0,5;81,5;93,1;0;6;30,000
2;2;2;1;0;40;39,9;38,9;39,7;40,3;0,5;100,9;321,6;0;6;30,000
2;2;2;1;0;40;39,9;39,0;39,7;40,6;0,6;92,4;322,1;0;6;30,000
3;2;3;1;4;40;39,8;38,3;39,8;40,8;0,9;106,4;6231,8;0;6;30,000
2;2;2;1;0;40;39,9;39,2;39,8;40,4;0,5;96,6;321,9;0;6;30,000
3;2;2;1;0;35;34,8;33,8;34,6;35,1;0,6;89,7;5653,0;0;6;30,000
3;2;3;1;4;40;39,9;38,4;39,8;40,8;0,9;96,3;6239,4;0;6;30,000
1;2;1;0;0;40;39,9;38,4;39,7;40,9;1,1;96,7;341,4;0;6;30,000
3;2;2;1;0;35;34,9;33,8;34,7;35,5;0,6;105,1;5655,8;0;6;30,000
3;2;3;1;4;40;39,8;38,7;39,7;40,1;0,6;83,8;6231,6;0;6;30,000
3;2;3;1;4;40;39,8;38,7;39,6;40,1;0,5;96,4;6229,4;0;6;30,000
3;2;3;1;4;40;39,8;37,4;39,8;40,9;1,3;100,0;6232,3;0;6;30,000
2;2;1;0;0;40;39,9;38,6;39,6;40,8;0,9;105,7;632,5;0;6;30,000
2;2;2;1;0;40;39,9;38,6;39,8;40,3;0,7;106,5;322,1;0;6;30,000
1;2;1;0;0;40;39,9;38,8;39,8;40,4;0,6;95,7;341,5;0;6;30,000
1;2;3;1;4;40;39,9;38,9;39,8;40,3;0,6;78,5;93,0;0;6;30,000
2;2;1;0;0;40;37,5;0,0;0,0;0,0;0,0;0,0;4,3;101;6;30,000
1;2;2;1;0;40;39,9;38,4;39,7;41,0;1,0;92,1;174,5;0;6;30,000
3;2;2;1;0;35;34,8;33,9;34,8;35,3;0,6;90,1;5652,6;0;6;30,000
2;2;1;0;0;40;39,9;38,8;39,7;40,1;0,5;144,3;632,3;0;6;30,000
1;2;2;1;0;40;39,9;39,2;39,7;40,3;0,4;95,1;174,5;0;6;30,000
3;2;2;1;0;35;34,9;33,8;34,7;35,4;0,6;97,1;5659,3;0;6;30,000
2;2;3;1;4;40;39,9;39,1;39,8;40,3;0,5;78,9;165,5;0;6;30,000
1;2;1;0;0;40;39,9;38,6;39,8;40,3;0,7;102,4;341,7;0;6;30,000
2;2;2;1;0;40;39,9;39,0;39,7;40,8;0,8;114,1;321,7;0;6;30,000
3;2;2;1;0;35;34,8;33,9;34,7;35,1;0,5;110,3;5651,7;0;6;30,000
1;2;2;1;0;40;39,9;39,0;39,8;40,8;0,6;98,5;174,5;0;6;30,000
3;2;2;1;0;35;34,9;33,1;34,8;36,7;1,6;97,6;5653,5;0;6;30,000
2;2;1;0;0;40;39,9;38,5;39,8;41,6;1,3;124,1;633,6;0;6;30,000
3;2;2;1;0;35;34,8;33,1;34,8;36,2;1,1;91,8;5651,4;0;6;30,000
1;2;3;1;4;40;39,9;38,9;39,8;40,5;0,6;81,6;93,0;0;6;30,000
3;2;3;1;4;40;39,8;38,6;39,7;40,3;0,7;105,0;6230,8;0;6;30,000
1;2;3;1;4;40;39,9;39,2;39,8;40,3;0,4;82,8;93,1;0;6;30,000
2;2;1;0;0;40;39,9;39,2;39,7;40,1;0,4;95,7;633,6;0;6;30,000
3;2;3;1;4;40;39,8;38,6;39,7;41,1;1,0;96,4;6230,7;0;6;30,000
1;2;3;1;4;40;39,9;39,6;39,8;40,1;0,2;81,0;93,0;0;6;30,000
2;2;1;0;0;40;39,8;39,1;39,7;40,3;0,5;104,5;630,7;0;6;30,000
1;2;2;1;0;40;39,9;38,6;39,8;40,3;0,7;94,0;174,7;0;6;30,000
1;2;2;1;0;40;39,9;39,3;39,8;40,6;0,5;87,0;174,6;0;6;30,000
3;2;1;0;0;35;34,8;33,8;34,8;35,8;0,7;92,4;6022,2;0;6;30,000
3;2;2;1;0;35;34,8;33,4;34,8;35,5;0,8;92,3;5647,6;0;6;30,000
1;2;3;1;4;40;39,9;39,5;39,8;39,9;0,2;81,9;93,1;0;6;30,000
2;2;1;0;0;40;37,4;0,0;0,2;1,0;0,4;1192,8;6,8;23900;6;30,000
2;2;1;0;0;40;39,9;39,0;39,8;40,3;0,5;102,1;633,6;0;6;30,000
2;2;3;1;4;40;39,9;38,4;39,9;41,0;0,9;97,3;165,7;0;6;30,000
2;2;2;1;0;40;39,9;39,0;39,7;40,1;0,5;96,0;321,9;0;6;30,000
1;2;2;1;0;40;39,9;38,9;39,7;40,3;0,5;91,9;174,5;0;6;30,000
2;2;1;0;0;40;39,8;38,2;39,8;40,7;1,0;119,6;631,8;0;6;30,000
1;2;3;1;4;40;39,9;39,1;39,8;40,3;0,5;80,5;93,0;0;6;30,000
3;2;3;1;4;40;39,8;38,6;39,6;40,1;0,7;96,2;6226,6;0;6;30,000
2;2;3;1;4;40;39,9;39,1;39,8;40,2;0,4;77,4;165,7;0;6;30,000
1;2;3;1;4;40;39,9;38,9;39,9;41,0;0,8;84,3;93,2;0;6;30,000
3;2;3;1;4;40;39,9;38,7;39,7;41,1;1,0;92,0;6243,6;0;6;30,000
2;2;2;1;0;40;39,9;39,0;39,7;40,4;0,6;95,7;322,0;0;6;30,000
1;2;3;1;4;40;39,9;39,2;39,8;40,1;0,3;77,5;93,1;0;6;30,000
1;2;1;0;0;40;39,9;38,2;39,8;40,9;1,1;109,1;341,2;0;6;30,000
2;2;1;0;0;40;39,8;38,5;39,8;40,8;0,9;100,1;631,9;0;6;30,000
1;2;3;1;4;40;39,9;39,4;39,8;40,3;0,3;80,3;93,1;0;6;30,000
3;2;1;0;0;35;34,9;33,7;34,8;35,2;0,6;89,7;6026,4;0;6;30,000
3;2;1;0;0;35;34,9;33,7;34,7;35,1;0,6;87,5;6023,0;0;6;30,000
3;2;1;0;0;35;34,8;33,8;34,8;35,1;0,5;87,5;6017,1;0;6;30,000
1;2;1;0;0;40;39,9;39,2;39,7;40,3;0,4;112,6;341,2;0;6;30,000
1;2;3;1;4;40;39,8;39,3;39,9;40,6;0,5;83,2;92,8;0;6;30,000
2;2;2;1;0;40;39,8;38,6;39,8;40,5;0,7;93,0;321,4;0;6;30,000
3;2;3;1;4;40;39,9;38,6;39,7;40,1;0,6;97,7;6236,8;0;6;30,000
3;2;2;1;0;35;34,8;34,2;34,8;35,2;0,4;93,6;5648,6;0;6;30,000
2;2;3;1;4;40;39,9;39,1;39,8;40,6;0,5;79,9;165,4;0;6;30,000
3;2;1;0;0;35;34,9;34,2;34,8;35,8;0,6;94,7;6025,9;0;6;30,000
2;2;1;0;0;40;39,9;38,7;39,8;40,7;0,8;99,7;632,4;0;6;30,000
1;2;3;1;4;40;39,9;39,0;39,7;40,1;0,4;78,1;93,0;0;6;30,000
1;2;3;1;4;40;38,1;0,2;12,5;38,1;15,0;805,7;35,0;179,72027972028;6;30,000
1;2;3;1;4;40;39,9;39,4;39,9;40,6;0,5;79,9;93,0;0;6;30,000
2;2;3;1;4;40;39,9;38,5;39,9;40,7;0,8;85,6;165,6;0;6;30,000
3;2;3;1;4;40;39,8;38,9;39,8;41,3;0,8;96,8;6220,9;0;6;30,000
2;2;3;1;4;40;39,9;39,0;39,8;40,3;0,5;79,1;165,4;0;6;30,000
1;2;2;1;0;40;39,9;39,0;39,8;40,5;0,7;112,7;174,7;0;6;30,000
3;2;3;1;4;40;39,8;38,5;39,7;40,1;0,7;95,1;6232,5;0;6;30,000
2;2;3;1;4;40;39,9;39,3;39,8;40,4;0,5;89,4;165,6;0;6;30,000
3;2;1;0;0;35;34,8;33,9;34,8;35,2;0,5;96,1;6015,4;0;6;30,000
2;2;3;1;4;40;39,9;38,6;39,8;40,3;0,7;98,7;165,7;0;6;30,000
2;2;1;0;0;40;39,9;39,4;39,7;40,1;0,4;99,8;632,4;0;6;30,000
1;2;2;1;0;40;39,9;38,7;39,8;40,4;0,6;93,6;174,5;0;6;30,000
1;2;1;0;0;40;39,9;37,9;39,8;41,2;1,3;124,9;341,5;0;6;30,000
3;2;2;1;0;35;34,9;33,8;34,8;35,5;0,6;92,8;5653,1;0;6;30,000
2;2;1;0;0;40;39,9;38,6;39,9;40,8;0,8;89,0;633,1;0;6;30,000
1;2;2;1;0;40;39,9;39,3;39,8;40,5;0,4;98,5;174,6;0;6;30,000
3;2;2;1;0;35;34,8;33,9;34,8;35,1;0,5;92,4;5652,8;0;6;30,000
2;2;1;0;0;40;39,9;38,9;39,6;39,9;0,4;100,7;633,3;0;6;30,000
1;2;3;1;4;40;39,9;38,9;39,8;40,3;0,5;82,4;93,0;0;6;30,000
1;2;2;1;0;40;39,9;38,9;39,7;40,3;0,5;89,7;174,5;0;6;30,000
2;2;1;0;0;40;39,9;38,9;39,7;40,3;0,5;92,6;633,7;0;6;30,000
1;2;2;1;0;40;39,9;38,4;39,8;40,5;0,8;91,2;174,4;0;6;30,000
1;2;3;1;4;40;39,9;39,4;39,8;40,3;0,4;82,6;93,1;0;6;30,000
2;2;1;0;0;40;39,9;39,2;39,8;40,3;0,5;92,5;633,0;0;6;30,000
3;2;2;1;0;35;34,8;33,1;34,8;36,9;1,5;99,6;5646,6;0;6;30,000
1;2;2;1;0;40;39,9;39,3;39,8;40,5;0,5;94,3;174,6;0;6;30,000
3;2;2;1;0;35;34,8;33,5;34,7;35,3;0,7;89,9;5652,0;0;6;30,000
2;2;2;1;0;40;39,8;38,8;39,7;40,8;0,7;121,6;321,1;0;6;30,000
1;2;3;1;4;40;39,9;39,5;39,8;40,1;0,2;78,1;93,0;0;6;30,000
1;2;1;0;0;40;39,9;38,8;39,8;40,5;0,6;97,8;341,5;0;6;30,000
1;2;3;1;4;40;39,9;38,9;39,8;40,1;0,5;81,9;93,0;0;6;30,000
1;2;3;1;4;40;39,9;39,3;39,8;40,3;0,4;79,2;93,1;0;6;30,000
1;2;1;0;0;40;39,9;38,7;39,7;41,1;1,0;128,9;341,1;0;6;30,000
1;2;3;1;4;40;39,9;38,9;39,8;40,3;0,5;81,9;93,0;0;6;30,000
2;2;3;1;4;40;39,9;38,3;39,4;40,4;1,0;123,5;165,8;0;6;30,000
2;2;1;0;0;40;39,8;38,6;39,7;40,1;0,6;134,3;632,0;0;6;30,000
2;2;2;1;0;40;39,9;38,5;39,8;40,3;0,7;105,4;321,7;0;6;30,000
3;2;3;1;4;40;39,8;38,6;39,7;40,9;0,9;91,6;6235,9;0;6;30,000
2;2;2;1;0;40;39,8;38,6;39,8;40,5;0,7;98,8;321,5;0;6;30,000
2;2;2;1;0;40;39,8;39,0;39,9;40,8;0,8;98,1;321,4;0;6;30,000
3;2;3;1;4;40;39,8;38,6;39,7;40,1;0,6;101,2;6221,3;0;6;30,000
3;2;1;0;0;35;34,9;33,7;34,6;35,2;0,6;109,9;6022,6;0;6;30,000
2;2;1;0;0;40;39,9;39,2;39,8;40,2;0,4;114,5;632,4;0;6;30,000
2;2;2;1;0;40;39,9;38,8;39,8;40,8;0,8;112,5;321,9;0;6;30,000
1;2;2;1;0;40;39,9;38,9;39,7;40,1;0,5;95,5;174,4;0;6;30,000
2;2;1;0;0;40;39,9;38,8;39,7;40,4;0,6;106,6;632,9;0;6;30,000
2;2;2;1;0;40;39,9;39,0;39,7;40,7;0,6;105,3;321,7;0;6;30,000
2;2;1;0;0;40;39,9;39,2;39,8;40,3;0,5;98,5;633,6;0;6;30,000
2;2;1;0;0;40;39,9;38,4;39,7;40,7;0,9;107,7;633,2;0;6;30,000
1;2;3;1;4;40;39,9;39,4;39,8;40,3;0,4;76,5;93,2;0;6;30,000
1;2;2;1;0;40;39,9;39,2;39,7;40,3;0,4;91,3;174,6;0;6;30,000
3;2;2;1;0;35;34,8;34,2;34,8;35,7;0,6;101,2;5644,2;0;6;30,000
1;2;3;1;4;40;39,9;39,0;39,8;40,2;0,5;87,6;93,1;0;6;30,000
1;2;1;0;0;40;39,8;38,9;39,7;40,8;0,8;96,7;340,5;0;6;30,000
3;2;3;1;4;40;39,8;38,0;39,8;41,0;1,1;108,1;6226,3;0;6;30,000
2;2;1;0;0;40;39,9;39,0;39,8;40,3;0,5;91,0;632,4;0;6;30,000
2;2;2;1;0;40;39,9;38,8;39,8;41,2;0,9;105,5;321,7;0;6;30,000
2;2;2;1;0;40;39,9;38,6;39,8;40,3;0,7;93,0;322,3;0;6;30,000
3;2;2;1;0;35;34,8;33,7;34,8;35,9;0,9;91,6;5650,0;0;6;30,000
3;2;2;1;0;35;34,8;32,3;34,7;36,5;1,4;100,2;5644,2;0;6;30,000
2;2;2;1;0;40;39,9;39,0;39,7;40,6;0,7;101,8;321,9;0;6;30,000
1;2;3;1;4;40;39,9;39,5;39,8;40,1;0,2;80,7;93,0;0;6;30,000
1;2;1;0;0;40;39,9;39,2;39,7;40,3;0,5;103,2;341,7;0;6;30,000
3;2;2;1;0;35;34,8;33,9;34,7;35,1;0,5;94,6;5648,2;0;6;30,000
2;2;2;1;0;40;39,9;39,1;39,7;40,3;0,5;94,4;321,9;0;6;30,000
3;2;1;0;0;35;34,9;33,9;34,7;35,1;0,5;92,3;6031,4;0;6;30,000
3;2;2;1;0;35;34,8;33,2;34,8;35,7;0,9;109,3;5651,8;0;6;30,000
1;2;2;1;0;40;39,9;39,2;39,7;40,5;0,5;91,2;174,5;0;6;30,000
2;2;1;0;0;40;39,9;38,4;39,7;41,1;1,0;140,3;632,3;0;6;30,000
2;2;1;0;0;40;39,9;38,2;39,5;40,3;0,9;167,0;633,0;0;6;30,000
1;2;1;0;0;40;39,9;38,5;39,6;40,3;0,7;96,7;341,7;0;6;30,000
2;2;3;1;4;40;39,9;39,5;39,9;40,4;0,4;78,5;165,7;0;6;30,000
1;2;3;1;4;40;39,9;38,9;39,8;40,4;0,6;88,8;93,2;0;6;30,000
1;2;1;0;0;40;37,5;0,0;0,3;1,8;0,7;1604,4;6,7;13233,3333333333;6;30,000
1;2;3;1;4;40;39,9;38,8;39,8;40,6;0,7;85,3;93,1;0;6;30,000
1;2;2;1;0;40;39,9;39,0;39,8;40,3;0,5;91,3;174,4;0;6;30,000
3;2;2;1;0;35;34,8;33,8;34,9;35,6;0,8;97,3;5641,9;0;6;30,000
3;2;1;0;0;35;34,8;33,9;34,7;35,5;0,6;91,8;6005,7;0;6;30,000
3;2;1;0;0;35;34,8;33,6;34,7;35,8;0,9;97,2;6015,2;0;6;30,000
1;2;2;1;0;40;39,9;39,0;39,8;40,6;0,6;104,1;174,7;0;6;30,000
1;2;2;1;0;40;39,9;38,5;39,7;40,3;0,7;90,7;174,4;0;6;30,000
2;2;3;1;4;40;39,9;38,3;39,8;40,7;0,9;83,4;165,7;0;6;30,000
2;2;1;0;0;40;39,9;38,6;39,8;40,6;0,8;97,9;633,3;0;6;30,000
1;2;3;1;4;40;39,9;39,0;39,8;40,8;0,8;93,3;93,1;0;6;30,000
3;2;2;1;0;35;34,8;33,7;34,8;35,8;0,8;95,3;5649,8;0;6;30,000
2;2;2;1;0;40;39,9;38,8;39,8;40,3;0,6;94,3;322,2;0;6;30,000
3;2;2;1;0;35;34,8;33,7;34,8;35,1;0,6;90,3;5652,0;0;6;30,000
3;2;2;1;0;35;34,8;33,3;34,8;36,7;1,3;90,1;5649,4;0;6;30,000
3;2;1;0;0;35;34,9;33,8;34,8;35,1;0,6;99,8;6028,1;0;6;30,000
3;2;1;0;0;35;34,9;33,1;34,7;35,7;1,0;98,6;6027,0;0;6;30,000
3;2;2;1;0;35;34,9;33,7;34,8;35,1;0,6;87,8;5653,5;0;6;30,000
3;2;3;1;4;40;39,8;38,0;39,8;41,0;1,1;119,2;6225,6;0;6;30,000
2;2;1;0;0;40;39,9;38,6;39,7;40,3;0,7;96,8;632,7;0;6;30,000
2;2;2;1;0;40;39,9;39,3;39,8;40,2;0,3;92,7;321,6;0;6;30,000
1;2;2;1;0;40;39,9;38,5;39,7;40,3;0,7;87,9;174,4;0;6;30,000
3;2;2;1;0;35;34,8;33,4;34,8;35,2;0,7;97,8;5649,3;0;6;30,000
3;2;1;0;0;35;34,9;33,9;34,8;35,4;0,5;108,3;6022,7;0;6;30,000
2;2;3;1;4;40;40,0;38,7;39,8;40,8;0,7;83,5;165,8;0;6;30,000
3;2;1;0;0;35;34,8;33,8;34,8;35,1;0,6;95,8;6016,7;0;6;30,000
2;2;3;1;4;40;39,9;39,5;39,8;39,9;0,2;80,7;165,6;0;6;30,000
1;2;2;1;0;40;39,9;38,6;39,8;40,3;0,7;99,7;174,7;0;6;30,000
1;2;2;1;0;40;39,9;39,3;39,9;40,8;0,5;96,3;174,3;0;6;30,000
2;2;2;1;0;40;39,9;38,6;39,8;40,5;0,7;92,4;322,3;0;6;30,000
1;2;3;1;4;40;40,0;38,5;39,8;40,5;0,7;80,8;93,2;0;6;30,000
1;2;3;1;4;40;39,9;39,3;39,8;40,3;0,4;81,2;93,0;0;6;30,000
3;2;1;0;0;35;34,8;33,1;34,8;36,9;1,5;108,5;6021,5;0;6;30,000
3;2;3;1;4;40;39,8;38,1;39,7;40,5;0,9;94,1;6230,0;0;6;30,000
2;2;2;1;0;40;39,9;39,3;39,7;40,1;0,4;98,0;321,9;0;6;30,000
3;2;2;1;0;35;34,8;33,9;34,8;36,0;0,8;97,5;5650,4;0;6;30,000
1;2;1;0;0;40;39,9;38,7;39,8;40,6;0,8;101,4;341,1;0;6;30,000
1;2;2;1;0;40;39,9;39,1;39,8;40,4;0,6;97,9;174,3;0;6;30,000
3;2;3;1;4;40;39,9;39,2;39,7;40,1;0,4;95,5;6240,7;0;6;30,000
1;2;2;1;0;40;39,9;39,2;39,7;39,9;0,3;92,8;174,7;0;6;30,000
3;2;1;0;0;35;34,8;33,4;34,8;35,8;0,8;90,0;6011,2;0;6;30,000
2;2;3;1;4;40;40,0;39,0;39,8;40,1;0,4;83,7;165,9;0;6;30,000
2;2;3;1;4;40;39,9;38,9;39,9;40,4;0,6;81,6;165,8;0;6;30,000
2;2;3;1;4;40;39,9;39,0;39,8;40,3;0,5;90,7;165,6;0;6;30,000
1;2;3;1;4;40;39,9;39,1;39,7;40,1;0,4;81,5;93,0;0;6;30,000
1;2;3;1;4;40;39,9;39,1;39,9;41,2;0,8;82,9;93,1;0;6;30,000
3;2;1;0;0;35;34,9;33,5;34,8;36,8;1,3;97,7;6029,5;0;6;30,000
3;2;3;1;4;40;39,8;38,6;39,8;40,6;0,7;94,2;6233,3;0;6;30,000
3;2;1;0;0;35;34,8;33,3;34,8;36,7;1,2;99,2;6012,7;0;6;30,000
1;2;3;1;4;40;39,9;38,9;39,8;40,1;0,5;78,8;93,0;0;6;30,000
3;2;1;0;0;35;34,9;33,8;34,8;35,4;0,6;93,5;6029,7;0;6;30,000
1;2;1;0;0;40;39,9;38,9;39,7;40,6;0,8;93,2;341,5;0;6;30,000
3;2;3;1;4;40;39,7;38,4;39,6;40,1;0,7;95,0;6216,2;0;6;30,000
2;2;2;1;0;40;39,9;38,7;39,7;40,1;0,6;94,4;321,7;0;6;30,000
1;2;1;0;0;40;39,9;38,9;39,7;40,1;0,5;93,9;341,3;0;6;30,000
3;2;3;1;4;40;39,8;37,9;39,7;40,8;1,0;100,3;6222,4;0;6;30,000
2;2;3;1;4;40;39,9;38,5;39,8;40,3;0,7;91,4;165,5;0;6;30,000
1;2;3;1;4;40;40,0;38,9;39,8;40,3;0,5;81,1;93,2;0;6;30,000
1;2;1;0;0;40;39,9;38,7;39,8;40,5;0,8;106,1;341,2;0;6;30,000
2;2;3;1;4;40;39,9;38,8;39,8;40,3;0,6;81,0;165,6;0;6;30,000
1;2;3;1;4;40;39,9;39,2;39,8;40,3;0,4;81,7;93,1;0;6;30,000
3;2;1;0;0;35;34,8;33,8;34,8;35,2;0,5;92,2;6020,9;0;6;30,000
3;2;1;0;0;35;34,8;33,5;34,8;35,2;0,6;90,7;6014,7;0;6;30,000
3;2;1;0;0;35;34,8;33,8;34,8;36,2;0,9;97,7;6022,2;0;6;30,000
3;2;1;0;0;35;34,8;33,8;34,7;35,3;0,6;89,0;6007,2;0;6;30,000
3;2;3;1;4;40;39,8;38,3;39,3;40,1;0,8;94,4;6227,4;0;6;30,000
2;2;3;1;4;40;39,9;39,1;39,8;40,4;0,6;88,6;165,7;0;6;30,000
1;2;2;1;0;40;39,9;38,6;39,8;40,9;0,9;114,8;174,3;0;6;30,000
1;2;1;0;0;40;39,9;38,6;39,7;40,5;0,7;94,5;341,6;0;6;30,000
2;2;2;1;0;40;39,9;38,5;39,9;40,8;0,9;96,8;322,0;0;6;30,000
1;2;3;1;4;40;39,9;39,5;39,8;40,1;0,2;83,3;93,1;0;6;30,000
3;2;3;1;4;40;39,8;38,6;39,7;41,1;1,0;92,7;6224,6;0;6;30,000
3;2;3;1;4;40;37,8;5,2;22,7;38,5;14,2;774,3;3541,6;67,1309192200557;6;30,000
3;2;3;1;4;40;39,9;38,4;39,7;40,3;0,7;92,1;6239,3;0;6;30,000
3;2;2;1;0;35;34,8;33,7;34,8;35,1;0,6;92,7;5650,7;0;6;30,000
1;2;1;0;0;40;39,9;38,6;39,7;40,9;0,9;97,5;341,0;0;6;30,000
1;2;1;0;0;40;39,9;38,9;39,7;41,1;0,8;96,1;341,3;0;6;30,000
3;2;3;1;4;40;39,8;37,9;39,7;40,8;1,1;105,6;6231,1;0;6;30,000
3;2;2;1;0;35;34,9;33,1;34,8;35,7;1,0;109,5;5654,6;0;6;30,000
2;2;3;1;4;40;39,9;39,3;39,8;40,3;0,4;81,8;165,7;0;6;30,000
1;2;1;0;0;40;39,9;38,4;39,7;40,8;1,1;107,1;341,7;0;6;30,000
1;2;1;0;0;40;39,9;24,9;37,0;45,1;7,8;646,1;321,5;6,19469026548673;6;30,000
1;2;3;1;4;40;39,9;39,3;39,8;40,3;0,4;79,4;93,0;0;6;30,000
3;2;1;0;0;35;34,8;33,6;34,8;35,9;0,8;93,7;6016,3;0;6;30,000
3;2;3;1;4;40;39,8;38,7;39,7;40,6;0,8;94,9;6225,4;0;6;30,000
3;2;1;0;0;35;34,8;33,2;34,8;35,7;0,9;92,5;6021,0;0;6;30,000
1;2;1;0;0;40;39,9;39,2;39,8;40,8;0,7;101,4;341,4;0;6;30,000
1;2;3;1;4;40;39,9;39,3;39,8;40,3;0,4;82,8;93,0;0;6;30,000
3;2;1;0;0;35;34,9;33,9;34,8;35,1;0,5;88,1;6023,9;0;6;30,000
2;2;2;1;0;40;39,9;39,4;39,7;39,9;0,3;95,3;322,3;0;6;30,000
2;2;3;1;4;40;40,0;38,9;39,8;40,3;0,5;79,3;165,8;0;6;30,000
3;2;1;0;0;35;34,8;33,9;34,8;35,4;0,6;88,3;6018,2;0;6;30,000
2;2;3;1;4;40;39,9;39,1;39,8;41,0;0,8;92,2;165,8;0;6;30,000
2;2;2;1;0;40;39,9;38,6;39,6;41,0;1,1;102,1;321,8;0;6;30,000
3;2;1;0;0;35;34,9;33,4;34,8;36,0;0,9;86,3;6030,4;0;6;30,000
2;2;2;1;0;40;39,9;38,9;39,7;40,7;0,7;102,3;321,7;0;6;30,000
1;2;1;0;0;40;39,9;39,0;39,8;40,3;0,5;94,3;341,3;0;6;30,000
2;2;3;1;4;40;39,9;38,9;39,7;40,1;0,5;92,8;165,5;0;6;30,000
1;2;3;1;4;40;39,9;38,3;39,8;40,7;0,9;84,4;93,1;0;6;30,000
3;2;3;1;4;40;37,5;0,0;0,3;2,0;0,8;1660,8;53,8;11900;6;30,000
1;2;2;1;0;40;39,9;39,1;39,8;40,6;0,6;104,4;174,3;0;6;30,000
1;2;2;1;0;40;39,9;39,2;39,7;40,3;0,4;113,6;174,4;0;6;30,000
2;2;2;1;0;40;39,9;38,9;39,7;40,5;0,5;92,0;321,9;0;6;30,000
1;2;3;1;4;40;39,9;38,6;39,7;40,5;0,7;84,8;93,1;0;6;30,000
2;2;1;0;0;40;39,9;39,4;39,8;40,4;0,4;96,4;632,3;0;6;30,000
2;2;1;0;0;40;39,9;38,6;39,7;40,3;0,7;95,8;632,8;0;6;30,000
2;2;3;1;4;40;40,0;39,3;39,8;40,4;0,4;82,2;165,9;0;6;30,000
3;2;2;1;0;35;34,8;33,9;34,8;35,1;0,5;87,8;5648,8;0;6;30,000
2;2;1;0;0;40;39,9;38,6;39,7;40,6;0,8;107,4;633,3;0;6;30,000
1;2;1;0;0;40;39,9;39,3;39,7;40,1;0,3;96,8;340,9;0;6;30,000
3;2;1;0;0;35;34,9;34,4;34,8;35,4;0,4;92,8;6022,8;0;6;30,000
3;2;2;1;0;35;34,8;33,8;34,7;35,1;0,5;90,4;5648,2;0;6;30,000
3;2;3;1;4;40;39,7;38,3;39,7;41,7;1,3;103,4;6210,3;0;6;30,000
1;2;1;0;0;40;39,9;38,6;39,7;40,3;0,6;97,6;341,0;0;6;30,000
3;2;1;0;0;35;34,8;33,8;34,7;35,4;0,7;104,0;6015,5;0;6;30,000
3;2;3;1;4;40;39,8;36,6;39,5;41,1;1,8;103,1;6223,6;0;6;30,000
3;2;1;0;0;35;34,9;33,9;34,8;35,2;0,5;91,3;6024,3;0;6;30,000
2;2;3;1;4;40;39,9;38,8;39,8;40,3;0,6;82,0;165,8;0;6;30,000
1;2;1;0;0;40;39,8;39,1;39,8;41,1;0,8;95,1;340,5;0;6;30,000
2;2;3;1;4;40;39,9;36,7;39,8;44,0;2,6;100,7;165,6;0;6;30,000
